Time,Phuong,year,month,quarter,month_sin,month_cos,GiaTri_log,GiaTri,GiaTri_log_lag1,GiaTri_log_lag2,GiaTri_log_lag3,GiaTri_log_roll3,GiaTri_log_roll6
2023-05-01, Phường Cô Giang,2023,5,2,0.49999999999999994,-0.8660254037844387,19.357151439892256,255096238.0323577,19.77810645409472,19.960506622862034,20.10860459214042,19.949072556365724,19.88011074638445
2023-06-01, Phường Cô Giang,2023,6,2,1.2246467991473532e-16,-1.0,18.97856417131468,174697098.34203708,19.357151439892256,19.77810645409472,19.960506622862034,19.698588172283,19.82236860362728
2023-07-01, Phường Cô Giang,2023,7,3,-0.4999999999999997,-0.8660254037844388,19.149344499665215,207230963.48206875,18.97856417131468,19.357151439892256,19.77810645409472,19.37127402176722,19.686336830954136
2023-08-01, Phường Cô Giang,2023,8,3,-0.8660254037844384,-0.5000000000000004,19.370765806535154,258592960.5812713,19.149344499665215,18.97856417131468,19.357151439892256,19.16168670362405,19.555379629994885
2023-09-01, Phường Cô Giang,2023,9,3,-1.0,-1.8369701987210297e-16,19.146293268247177,206599617.5335676,19.370765806535154,19.149344499665215,18.97856417131468,19.16622482583835,19.432406499060676
2023-10-01, Phường Cô Giang,2023,10,4,-0.8660254037844386,0.5000000000000001,19.821411779101645,405816553.4396434,19.146293268247177,19.370765806535154,19.149344499665215,19.222134524815846,19.296704273291535
2023-11-01, Phường Cô Giang,2023,11,4,-0.5000000000000004,0.8660254037844384,19.678964860674615,351937745.24917185,19.821411779101645,19.146293268247177,19.370765806535154,19.446156951294657,19.303921827459355
2023-12-01, Phường Cô Giang,2023,12,4,-2.4492935982947064e-16,1.0,19.59040918119064,322111777.4103643,19.678964860674615,19.821411779101645,19.146293268247177,19.548889969341147,19.357557397589748
2024-01-01, Phường Cô Giang,2024,1,1,0.49999999999999994,0.8660254037844387,20.03253557529781,501209920.0071743,19.59040918119064,19.678964860674615,19.821411779101645,19.696928606988966,19.45953156590241
2024-02-01, Phường Cô Giang,2024,2,1,0.8660254037844386,0.5000000000000001,19.887196736203695,433410872.7684526,20.03253557529781,19.59040918119064,19.678964860674615,19.76730320572102,19.60673007850784
2024-03-01, Phường Cô Giang,2024,3,1,1.0,6.123233995736766e-17,19.957891994765227,465160001.0355917,19.887196736203695,20.03253557529781,19.59040918119064,19.836713830897384,19.692801900119264
2024-04-01, Phường Cô Giang,2024,4,2,0.8660254037844387,-0.4999999999999998,19.898902983623564,438514300.4051438,19.957891994765227,19.887196736203695,20.03253557529781,19.959208102088912,19.82806835453894
2024-05-01, Phường Cô Giang,2024,5,2,0.49999999999999994,-0.8660254037844387,19.67971101215251,352200442.1123018,19.898902983623564,19.957891994765227,19.887196736203695,19.914663904864163,19.840983555292592
2024-06-01, Phường Cô Giang,2024,6,2,1.2246467991473532e-16,-1.0,19.77604669884862,387817992.5912236,19.67971101215251,19.898902983623564,19.957891994765227,19.8455019968471,19.841107913872243
2024-07-01, Phường Cô Giang,2024,7,3,-0.4999999999999997,-0.8660254037844388,19.380917402070644,261231461.57385287,19.77604669884862,19.67971101215251,19.898902983623564,19.78488689820823,19.87204750014857
2024-08-01, Phường Cô Giang,2024,8,3,-0.8660254037844384,-0.5000000000000004,20.0057056731733,487941300.6961668,19.380917402070644,19.77604669884862,19.67971101215251,19.612225037690592,19.763444471277378
2024-10-01, Phường Cô Giang,2024,10,4,-0.8660254037844386,0.5000000000000001,19.410704074739705,269129725.17008793,20.0057056731733,19.380917402070644,19.77604669884862,19.72088992469752,19.78319596077231
2024-11-01, Phường Cô Giang,2024,11,4,-0.5000000000000004,0.8660254037844384,19.806975107572256,400000000.0,19.410704074739705,20.0057056731733,19.380917402070644,19.59910904999455,19.69199797410139
2024-12-01, Phường Cô Giang,2024,12,4,-2.4492935982947064e-16,1.0,19.038116108169874,185416666.6666667,19.806975107572256,19.410704074739705,20.0057056731733,19.741128285161754,19.67667666142617
2025-01-01, Phường Cô Giang,2025,1,1,0.49999999999999994,0.8660254037844387,20.169880600500754,575000000.0,19.038116108169874,19.806975107572256,19.410704074739705,19.41859843016061,19.569744177429065
2025-04-01, Phường Cô Giang,2025,4,2,0.8660254037844387,-0.4999999999999998,19.945488848950568,459426185.8822853,20.169880600500754,19.038116108169874,19.806975107572256,19.67165727208096,19.635383161037755
2025-05-01, Phường Cô Giang,2025,5,2,0.49999999999999994,-0.8660254037844387,19.90170849938698,439746286.5604363,19.945488848950568,20.169880600500754,19.038116108169874,19.717828519207064,19.72947840218441
2025-06-01, Phường Cô Giang,2025,6,2,1.2246467991473532e-16,-1.0,19.56759861341034,314847392.2137785,19.90170849938698,19.945488848950568,20.169880600500754,20.00569264961277,19.712145539886688
2025-07-01, Phường Cô Giang,2025,7,3,-0.4999999999999997,-0.8660254037844388,20.1594919618394,569057453.6876081,19.56759861341034,19.90170849938698,19.945488848950568,19.804931987249294,19.73829462966513
2025-08-01, Phường Cô Giang,2025,8,3,-0.8660254037844384,-0.5000000000000004,20.121607774672245,547902425.1962086,20.1594919618394,19.56759861341034,19.90170849938698,19.876266358212238,19.797047438709654
2021-07-01, Phường Cầu Kho,2021,7,3,-0.4999999999999997,-0.8660254037844388,19.58282953888556,319679514.8325703,19.704490033481562,19.478736613032467,19.48831633631762,19.557180994277218,19.44565903531829
2021-08-01, Phường Cầu Kho,2021,8,3,-0.8660254037844384,-0.5000000000000004,19.498360266540832,293785440.05378485,19.58282953888556,19.704490033481562,19.478736613032467,19.588685395133197,19.48308250656713
2021-09-01, Phường Cầu Kho,2021,9,3,-1.0,-1.8369701987210297e-16,19.577536450860876,317991893.3203298,19.498360266540832,19.58282953888556,19.704490033481562,19.595226612969316,19.52826293017448
2021-10-01, Phường Cầu Kho,2021,10,4,-0.8660254037844386,0.5000000000000001,19.458114408369592,282196559.2813835,19.577536450860876,19.498360266540832,19.58282953888556,19.552908752095757,19.555044873186485
2021-11-01, Phường Cầu Kho,2021,11,4,-0.5000000000000004,0.8660254037844384,19.43456243224564,275627928.3801874,19.458114408369592,19.577536450860876,19.498360266540832,19.511337041923767,19.550011218528482
2021-12-01, Phường Cầu Kho,2021,12,4,-2.4492935982947064e-16,1.0,19.568044302659768,314987747.58726144,19.43456243224564,19.458114408369592,19.577536450860876,19.490071097158705,19.542648855064012
2022-01-01, Phường Cầu Kho,2022,1,1,0.49999999999999994,0.8660254037844387,19.30379615183911,241842234.4350661,19.568044302659768,19.43456243224564,19.458114408369592,19.486907047758333,19.519907899927045
2022-02-01, Phường Cầu Kho,2022,2,1,0.8660254037844386,0.5000000000000001,19.78510162284885,391345602.0641104,19.30379615183911,19.568044302659768,19.43456243224564,19.43546762891484,19.473402335419305
2022-03-01, Phường Cầu Kho,2022,3,1,1.0,6.123233995736766e-17,19.56730281142963,314754273.5042735,19.78510162284885,19.30379615183911,19.568044302659768,19.552314025782575,19.521192561470638
2022-04-01, Phường Cầu Kho,2022,4,2,0.8660254037844387,-0.4999999999999998,19.586453180654004,320840020.2367236,19.56730281142963,19.78510162284885,19.30379615183911,19.552066862039197,19.519486954898763
2022-05-01, Phường Cầu Kho,2022,5,2,0.49999999999999994,-0.8660254037844387,19.28364952614324,237018681.74573165,19.586453180654004,19.56730281142963,19.78510162284885,19.646285871644164,19.540876750279498
2022-06-01, Phường Cầu Kho,2022,6,2,1.2246467991473532e-16,-1.0,19.208061560190732,219763286.7307643,19.28364952614324,19.586453180654004,19.56730281142963,19.479135172742293,19.51572459926243
2022-07-01, Phường Cầu Kho,2022,7,3,-0.4999999999999997,-0.8660254037844388,19.233588315584683,225445344.1262901,19.208061560190732,19.28364952614324,19.586453180654004,19.35938808899599,19.455727475517595
2022-08-01, Phường Cầu Kho,2022,8,3,-0.8660254037844384,-0.5000000000000004,19.628611357742532,334655216.3116764,19.233588315584683,19.208061560190732,19.28364952614324,19.241766467306217,19.44402616947519
2022-09-01, Phường Cầu Kho,2022,9,3,-1.0,-1.8369701987210297e-16,19.314973429991618,244560535.6740003,19.628611357742532,19.233588315584683,19.208061560190732,19.356753744505983,19.417944458624138
2022-10-01, Phường Cầu Kho,2022,10,4,-0.8660254037844386,0.5000000000000001,19.343609437904608,251665009.54423627,19.314973429991618,19.628611357742532,19.233588315584683,19.39239103443961,19.375889561717802
2022-11-01, Phường Cầu Kho,2022,11,4,-0.5000000000000004,0.8660254037844384,19.376770074340286,260150292.61578324,19.343609437904608,19.314973429991618,19.628611357742532,19.429064741879586,19.335415604592903
2022-12-01, Phường Cầu Kho,2022,12,4,-2.4492935982947064e-16,1.0,19.30350916850716,241772839.7025764,19.376770074340286,19.343609437904608,19.314973429991618,19.34511764741217,19.350935695959077
2023-01-01, Phường Cầu Kho,2023,1,1,0.49999999999999994,0.8660254037844387,19.46992724054073,285549866.92332774,19.30350916850716,19.376770074340286,19.343609437904608,19.34129622691735,19.366843630678478
2023-02-01, Phường Cầu Kho,2023,2,1,0.8660254037844386,0.5000000000000001,19.567263488989017,314741896.8413483,19.46992724054073,19.30350916850716,19.376770074340286,19.383402161129393,19.406233451504487
2023-03-01, Phường Cầu Kho,2023,3,1,1.0,6.123233995736766e-17,19.408504339317446,268538361.63836163,19.567263488989017,19.46992724054073,19.30350916850716,19.446899966012303,19.396008806712235
2023-04-01, Phường Cầu Kho,2023,4,2,0.8660254037844387,-0.4999999999999998,18.957055923059663,170979789.463677,19.408504339317446,19.567263488989017,19.46992724054073,19.481898356282397,19.411597291599872
2023-05-01, Phường Cầu Kho,2023,5,2,0.49999999999999994,-0.8660254037844387,19.174769236336186,212567306.28379056,18.957055923059663,19.408504339317446,19.567263488989017,19.310941250455375,19.34717170579238
2023-06-01, Phường Cầu Kho,2023,6,2,1.2246467991473532e-16,-1.0,18.6047688261521,120212169.39571556,19.174769236336186,18.957055923059663,19.408504339317446,19.18010983290443,19.313504899458366
2023-07-01, Phường Cầu Kho,2023,7,3,-0.4999999999999997,-0.8660254037844388,21.484261298965546,2140405852.0690467,18.6047688261521,19.174769236336186,18.957055923059663,18.912197995182648,19.197048175732522
2023-08-01, Phường Cầu Kho,2023,8,3,-0.8660254037844384,-0.5000000000000004,18.954184072566743,170489465.47374722,21.484261298965546,18.6047688261521,19.174769236336186,19.754599787151278,19.532770518803325
2023-09-01, Phường Cầu Kho,2023,9,3,-1.0,-1.8369701987210297e-16,18.572426369945926,116386413.19895951,18.954184072566743,21.484261298965546,18.6047688261521,19.681071399228127,19.43059061606628
2023-10-01, Phường Cầu Kho,2023,10,4,-0.8660254037844386,0.5000000000000001,19.10599936054742,198440398.88682747,18.572426369945926,18.954184072566743,21.484261298965546,19.670290580492736,19.291244287837696
2023-11-01, Phường Cầu Kho,2023,11,4,-0.5000000000000004,0.8660254037844384,19.596584385768555,324107037.7689943,19.10599936054742,18.572426369945926,18.954184072566743,18.87753660102003,19.316068194085652
2023-12-01, Phường Cầu Kho,2023,12,4,-2.4492935982947064e-16,1.0,19.42299966545632,272459261.4937732,19.596584385768555,19.10599936054742,18.572426369945926,19.091670038753964,19.38637071899105
2024-01-01, Phường Cầu Kho,2024,1,1,0.49999999999999994,0.8660254037844387,19.247046026974736,228499829.6075752,19.42299966545632,19.596584385768555,19.10599936054742,19.375194470590763,19.522742525541755
2024-02-01, Phường Cầu Kho,2024,2,1,0.8660254037844386,0.5000000000000001,19.330173242469538,248306204.58894563,19.247046026974736,19.42299966545632,19.596584385768555,19.422210026066537,19.149873313543285
2024-03-01, Phường Cầu Kho,2024,3,1,1.0,6.123233995736766e-17,18.69194521141177,131162189.58323552,19.330173242469538,19.247046026974736,19.42299966545632,19.333406311633535,19.21253817519375
2024-04-01, Phường Cầu Kho,2024,4,2,0.8660254037844387,-0.4999999999999998,19.405859254332935,267828993.43076867,18.69194521141177,19.330173242469538,19.247046026974736,19.089721493618683,19.232457982104723
2024-05-01, Phường Cầu Kho,2024,5,2,0.49999999999999994,-0.8660254037844387,19.38367167824312,261951956.9328458,19.405859254332935,18.69194521141177,19.330173242469538,19.142659236071413,19.282434631068977
2024-06-01, Phường Cầu Kho,2024,6,2,1.2246467991473532e-16,-1.0,19.493187372565625,292269643.02449304,19.38367167824312,19.405859254332935,18.69194521141177,19.16049204799594,19.246949179814738
2024-07-01, Phường Cầu Kho,2024,7,3,-0.4999999999999997,-0.8660254037844388,19.774122151526765,387072336.26588464,19.493187372565625,19.38367167824312,19.405859254332935,19.42757276838056,19.258647130999623
2024-08-01, Phường Cầu Kho,2024,8,3,-0.8660254037844384,-0.5000000000000004,19.542378845180274,307006304.7308012,19.774122151526765,19.493187372565625,19.38367167824312,19.55032706744517,19.346493151758292
2024-09-01, Phường Cầu Kho,2024,9,3,-1.0,-1.8369701987210297e-16,19.363137584572783,256627860.71046883,19.542378845180274,19.774122151526765,19.493187372565625,19.60322945642422,19.38186075221008
2024-10-01, Phường Cầu Kho,2024,10,4,-0.8660254037844386,0.5000000000000001,18.950138725755586,169801169.59064326,19.363137584572783,19.542378845180274,19.774122151526765,19.559879527093273,19.49372614773692
2024-12-01, Phường Cầu Kho,2024,12,4,-2.4492935982947064e-16,1.0,19.17472794810891,212558529.93767685,18.950138725755586,19.363137584572783,19.542378845180274,19.285218385169546,19.41777272630736
2025-01-01, Phường Cầu Kho,2025,1,1,0.49999999999999994,0.8660254037844387,19.32334368838033,246616161.6161616,19.17472794810891,18.950138725755586,19.363137584572783,19.16266808614576,19.38294877128499
2025-04-01, Phường Cầu Kho,2025,4,2,0.8660254037844387,-0.4999999999999998,19.861169054511873,422275732.0620925,19.32334368838033,19.17472794810891,18.950138725755586,19.14940345408161,19.35464149058744
2025-05-01, Phường Cầu Kho,2025,5,2,0.49999999999999994,-0.8660254037844387,18.632055060165424,123537467.93018048,19.861169054511873,19.32334368838033,19.17472794810891,19.453080230333708,19.369149307751623
2025-06-01, Phường Cầu Kho,2025,6,2,1.2246467991473532e-16,-1.0,19.083678539555237,194060113.88235256,18.632055060165424,19.861169054511873,19.32334368838033,19.272189267685878,19.21742867691582
2025-07-01, Phường Cầu Kho,2025,7,3,-0.4999999999999997,-0.8660254037844388,19.629325819361835,334894400.0537724,19.083678539555237,18.632055060165424,19.861169054511873,19.192300884744178,19.170852169412893
2025-08-01, Phường Cầu Kho,2025,8,3,-0.8660254037844384,-0.5000000000000004,19.571187208260852,315979281.67940944,19.629325819361835,19.083678539555237,18.632055060165424,19.115019806360834,19.28405001834727
2021-08-01, Phường Cầu Ông Lãnh,2021,8,3,-0.8660254037844384,-0.5000000000000004,19.733960749015232,371834992.8876245,19.810980972343565,19.916030652675467,19.919296870852616,19.882102831957216,19.84071426019383
2021-09-01, Phường Cầu Ông Lãnh,2021,9,3,-1.0,-1.8369701987210297e-16,19.775821671198905,387730732.6379288,19.733960749015232,19.810980972343565,19.916030652675467,19.820324124678088,19.85062326936374
2021-10-01, Phường Cầu Ông Lãnh,2021,10,4,-0.8660254037844386,0.5000000000000001,19.718321672721014,366065072.7603462,19.775821671198905,19.733960749015232,19.810980972343565,19.773587797519234,19.82382049382684
2021-12-01, Phường Cầu Ông Lãnh,2021,12,4,-2.4492935982947064e-16,1.0,20.005721858186075,487949198.0962792,19.718321672721014,19.775821671198905,19.733960749015232,19.742701364311717,19.812402098134466
2022-01-01, Phường Cầu Ông Lãnh,2022,1,1,0.49999999999999994,0.8660254037844387,19.380075118212538,261011523.16798452,20.005721858186075,19.718321672721014,19.775821671198905,19.833288400702,19.826806262690045
2022-02-01, Phường Cầu Ông Lãnh,2022,2,1,0.8660254037844386,0.5000000000000001,20.01215064455811,491096224.19824296,19.380075118212538,20.005721858186075,19.718321672721014,19.701372883039877,19.737480340279554
2022-03-01, Phường Cầu Ông Lãnh,2022,3,1,1.0,6.123233995736766e-17,20.310420623051737,661764705.882353,20.01215064455811,19.380075118212538,20.005721858186075,19.799315873652237,19.77100861898198
2022-04-01, Phường Cầu Ông Lãnh,2022,4,2,0.8660254037844387,-0.4999999999999998,20.323800989546942,670678864.5544991,20.310420623051737,20.01215064455811,19.380075118212538,19.90088212860746,19.86708526465473
2022-05-01, Phường Cầu Ông Lãnh,2022,5,2,0.49999999999999994,-0.8660254037844387,19.77823624174071,388668067.0201164,20.323800989546942,20.310420623051737,20.01215064455811,20.21545741905226,19.95841515104607
2022-06-01, Phường Cầu Ông Lãnh,2022,6,2,1.2246467991473532e-16,-1.0,19.59930788799465,324990947.1287662,19.77823624174071,20.323800989546942,20.310420623051737,20.137485951446465,19.968400912549352
2022-07-01, Phường Cầu Ông Lãnh,2022,7,3,-0.4999999999999997,-0.8660254037844388,19.491884044981237,291888968.0613332,19.59930788799465,19.77823624174071,20.323800989546942,19.900448373094104,19.900665250850782
2022-08-01, Phường Cầu Ông Lãnh,2022,8,3,-0.8660254037844384,-0.5000000000000004,19.97446085334158,472931374.9353405,19.491884044981237,19.59930788799465,19.77823624174071,19.623142724905534,19.9193000719789
2022-09-01, Phường Cầu Ông Lãnh,2022,9,3,-1.0,-1.8369701987210297e-16,19.551374880676708,309780604.4943562,19.97446085334158,19.491884044981237,19.59930788799465,19.68855092877249,19.91301844010948
2022-10-01, Phường Cầu Ông Lãnh,2022,10,4,-0.8660254037844386,0.5000000000000001,19.57838562268718,318262037.7612704,19.551374880676708,19.97446085334158,19.491884044981237,19.672573259666507,19.786510816380304
2022-11-01, Phường Cầu Ông Lãnh,2022,11,4,-0.5000000000000004,0.8660254037844384,19.874286938465485,427851587.8826029,19.57838562268718,19.551374880676708,19.97446085334158,19.701407118901823,19.662274921903677
2022-12-01, Phường Cầu Ông Lãnh,2022,12,4,-2.4492935982947064e-16,1.0,19.88604918802376,432913798.17216855,19.874286938465485,19.57838562268718,19.551374880676708,19.668015813943125,19.678283371357807
2023-01-01, Phường Cầu Ông Lãnh,2023,1,1,0.49999999999999994,0.8660254037844387,19.858818135696282,421284162.1027928,19.88604918802376,19.874286938465485,19.57838562268718,19.779573916392142,19.726073588029326
2023-02-01, Phường Cầu Ông Lãnh,2023,2,1,0.8660254037844386,0.5000000000000001,19.624574359039336,333306936.96547353,19.858818135696282,19.88604918802376,19.874286938465485,19.873051420728512,19.787229269815167
2023-03-01, Phường Cầu Ông Lãnh,2023,3,1,1.0,6.123233995736766e-17,19.85623282981362,420196420.35607344,19.624574359039336,19.858818135696282,19.88604918802376,19.789813894253125,19.728914854098125
2023-04-01, Phường Cầu Ông Lãnh,2023,4,2,0.8660254037844387,-0.4999999999999998,19.457613107307697,282055129.2985134,19.85623282981362,19.624574359039336,19.858818135696282,19.779875108183077,19.77972451228761
2023-05-01, Phường Cầu Ông Lãnh,2023,5,2,0.49999999999999994,-0.8660254037844387,18.599747124524775,119610012.93446136,19.457613107307697,19.85623282981362,19.624574359039336,19.646140098720217,19.759595759724366
2023-06-01, Phường Cầu Ông Lãnh,2023,6,2,1.2246467991473532e-16,-1.0,17.996259658330075,65414836.14321256,18.599747124524775,19.457613107307697,19.85623282981362,19.304531020548698,19.54717245740091
2023-07-01, Phường Cầu Ông Lãnh,2023,7,3,-0.4999999999999997,-0.8660254037844388,19.44513502257372,278557488.7928195,17.996259658330075,18.599747124524775,19.457613107307697,18.684539963387518,19.232207535785296
2023-08-01, Phường Cầu Ông Lãnh,2023,8,3,-0.8660254037844384,-0.5000000000000004,19.433638079709013,275373268.72028345,19.44513502257372,17.996259658330075,18.599747124524775,18.68038060180952,19.16326035026487
2023-09-01, Phường Cầu Ông Lãnh,2023,9,3,-1.0,-1.8369701987210297e-16,19.123492303605776,201942245.00236228,19.433638079709013,19.44513502257372,17.996259658330075,18.958344253537604,19.131437637043152
2023-10-01, Phường Cầu Ông Lãnh,2023,10,4,-0.8660254037844386,0.5000000000000001,19.149838366858496,207333333.3333333,19.123492303605776,19.433638079709013,19.44513502257372,19.334088468629503,19.00931421600851
2023-11-01, Phường Cầu Ông Lãnh,2023,11,4,-0.5000000000000004,0.8660254037844384,19.91851239780068,447198173.5313204,19.149838366858496,19.123492303605776,19.433638079709013,19.23565625005776,18.95801842593364
2023-12-01, Phường Cầu Ông Lãnh,2023,12,4,-2.4492935982947064e-16,1.0,19.71747043837303,365753598.1837016,19.91851239780068,19.149838366858496,19.123492303605776,19.397281022754985,19.177812638146293
2024-01-01, Phường Cầu Ông Lãnh,2024,1,1,0.49999999999999994,0.8660254037844387,19.43902746607937,276861368.0360801,19.71747043837303,19.91851239780068,19.149838366858496,19.59527373434407,19.464681101486786
2024-02-01, Phường Cầu Ông Lãnh,2024,2,1,0.8660254037844386,0.5000000000000001,19.994540068568558,482523444.1602728,19.43902746607937,19.71747043837303,19.91851239780068,19.691670100751026,19.463663175404395
2024-03-01, Phường Cầu Ông Lãnh,2024,3,1,1.0,6.123233995736766e-17,20.264757630527818,632226092.1912625,19.994540068568558,19.43902746607937,19.71747043837303,19.717012657673653,19.55714684021432
2024-04-01, Phường Cầu Ông Lãnh,2024,4,2,0.8660254037844387,-0.4999999999999998,19.62169898395629,332349931.0359025,20.264757630527818,19.994540068568558,19.43902746607937,19.89944172172525,19.74735772803466
2024-05-01, Phường Cầu Ông Lãnh,2024,5,2,0.49999999999999994,-0.8660254037844387,19.923159496777437,449281183.93972045,19.62169898395629,20.264757630527818,19.994540068568558,19.960332227684223,19.826001164217626
2024-06-01, Phường Cầu Ông Lãnh,2024,6,2,1.2246467991473532e-16,-1.0,19.99729411280516,483854166.6666667,19.923159496777437,19.62169898395629,20.264757630527818,19.93653870375385,19.82677568071375
2024-07-01, Phường Cầu Ông Lãnh,2024,7,3,-0.4999999999999997,-0.8660254037844388,20.048695043922592,509375000.0,19.99729411280516,19.923159496777437,19.62169898395629,19.847384197846296,19.87341295978577
2024-08-01, Phường Cầu Ông Lãnh,2024,8,3,-0.8660254037844384,-0.5000000000000004,19.926474997304922,450773248.04824805,20.048695043922592,19.99729411280516,19.923159496777437,19.989716217835063,19.975024222759643
2024-09-01, Phường Cầu Ông Lãnh,2024,9,3,-1.0,-1.8369701987210297e-16,19.679461787613295,352112676.056338,19.926474997304922,20.048695043922592,19.99729411280516,19.99082138467756,19.963680044215703
2024-11-01, Phường Cầu Ông Lãnh,2024,11,4,-0.5000000000000004,0.8660254037844384,20.1761264126803,578602580.8196311,19.679461787613295,19.926474997304922,20.048695043922592,19.884877276280267,19.866130737063283
2024-12-01, Phường Cầu Ông Lãnh,2024,12,4,-2.4492935982947064e-16,1.0,19.625692512407607,333679833.67983365,20.1761264126803,19.679461787613295,19.926474997304922,19.927354399199505,19.958535308517284
2025-03-01, Phường Cầu Ông Lãnh,2025,3,1,1.0,6.123233995736766e-17,20.425600767787937,742550000.0,19.625692512407607,20.1761264126803,19.679461787613295,19.827093570900402,19.908957477788977
2025-04-01, Phường Cầu Ông Lãnh,2025,4,2,0.8660254037844387,-0.4999999999999998,20.169340995466197,574689810.8019432,20.425600767787937,19.625692512407607,20.1761264126803,20.07580656429195,19.980341920286108
2025-05-01, Phường Cầu Ông Lãnh,2025,5,2,0.49999999999999994,-0.8660254037844387,19.85783205308832,420868945.8689459,20.169340995466197,20.425600767787937,19.625692512407607,20.07354475855391,20.000449578876708
2025-06-01, Phường Cầu Ông Lãnh,2025,6,2,1.2246467991473532e-16,-1.0,19.630564617861275,335309523.8095238,19.85783205308832,20.169340995466197,20.425600767787937,20.150924605447482,19.98900908817394
2025-07-01, Phường Cầu Ông Lãnh,2025,7,3,-0.4999999999999997,-0.8660254037844388,20.046475906598058,508245880.2223878,19.630564617861275,19.85783205308832,20.169340995466197,19.88591255547193,19.98085955988194
2025-08-01, Phường Cầu Ông Lãnh,2025,8,3,-0.8660254037844384,-0.5000000000000004,20.076289377754357,523626591.0962162,20.046475906598058,19.630564617861275,19.85783205308832,19.84495752584922,19.959251142201566
2021-07-01, Phường Nguyễn Cư Trinh,2021,7,3,-0.4999999999999997,-0.8660254037844388,19.731235130615143,370822892.5127639,19.766647275489067,19.591315677616922,19.504548061627265,19.620837004911085,19.581346694725287
2021-08-01, Phường Nguyễn Cư Trinh,2021,8,3,-0.8660254037844384,-0.5000000000000004,19.69146006053869,356362866.54137987,19.731235130615143,19.766647275489067,19.591315677616922,19.696399361240378,19.607264485618312
2021-09-01, Phường Nguyễn Cư Trinh,2021,9,3,-1.0,-1.8369701987210297e-16,19.69135294396241,356324696.2154688,19.69146006053869,19.731235130615143,19.766647275489067,19.729780822214302,19.66162470121635
2021-10-01, Phường Nguyễn Cư Trinh,2021,10,4,-0.8660254037844386,0.5000000000000001,19.702373628158952,360273356.6794386,19.69135294396241,19.69146006053869,19.731235130615143,19.704682711705416,19.662759858308252
