Time,Phuong,year,month,quarter,month_sin,month_cos,GiaTri_log,GiaTri,GiaTri_log_lag1,GiaTri_log_lag2,GiaTri_log_lag3,GiaTri_log_roll3,GiaTri_log_roll6
2021-11-01, Phường Nguyễn Cư Trinh,2021,11,4,-0.5000000000000004,0.8660254037844384,19.599641189165666,325099285.0459208,19.702373628158952,19.69135294396241,19.69146006053869,19.695062210886686,19.695730786063532
2021-12-01, Phường Nguyễn Cư Trinh,2021,12,4,-2.4492935982947064e-16,1.0,19.859908703460444,421743851.6463637,19.599641189165666,19.702373628158952,19.69135294396241,19.66445592042901,19.697118371321654
2022-01-01, Phường Nguyễn Cư Trinh,2022,1,1,0.49999999999999994,0.8660254037844387,19.320006112718907,245794433.56666675,19.859908703460444,19.599641189165666,19.702373628158952,19.72064117359502,19.712661942650218
2022-02-01, Phường Nguyễn Cư Trinh,2022,2,1,0.8660254037844386,0.5000000000000001,19.8656415649974,424168594.4741916,19.320006112718907,19.859908703460444,19.599641189165666,19.593185335115006,19.644123773000846
2022-03-01, Phường Nguyễn Cư Trinh,2022,3,1,1.0,6.123233995736766e-17,19.941895625196107,457778327.1297592,19.8656415649974,19.320006112718907,19.859908703460444,19.681852127058917,19.673154023743965
2022-04-01, Phường Nguyễn Cư Trinh,2022,4,2,0.8660254037844387,-0.4999999999999998,19.716481505730012,365392071.3024987,19.941895625196107,19.8656415649974,19.320006112718907,19.709181100970806,19.71491113728291
2022-05-01, Phường Nguyễn Cư Trinh,2022,5,2,0.49999999999999994,-0.8660254037844387,19.84754219963463,416560470.885981,19.716481505730012,19.941895625196107,19.8656415649974,19.841339565307837,19.71726245021142
2022-06-01, Phường Nguyễn Cư Trinh,2022,6,2,1.2246467991473532e-16,-1.0,19.834588844865113,411199412.1192835,19.84754219963463,19.716481505730012,19.941895625196107,19.83530644352025,19.75857928528958
2022-07-01, Phường Nguyễn Cư Trinh,2022,7,3,-0.4999999999999997,-0.8660254037844388,19.45763044593145,282060019.7886924,19.834588844865113,19.84754219963463,19.716481505730012,19.799537516743253,19.75435930885703
2022-08-01, Phường Nguyễn Cư Trinh,2022,8,3,-0.8660254037844384,-0.5000000000000004,19.507490681179018,296480105.9337416,19.45763044593145,19.834588844865113,19.84754219963463,19.71325383014373,19.777296697725784
2022-09-01, Phường Nguyễn Cư Trinh,2022,9,3,-1.0,-1.8369701987210297e-16,19.67407158576671,350219823.6654419,19.507490681179018,19.45763044593145,19.834588844865113,19.599903323991864,19.717604883756056
2022-10-01, Phường Nguyễn Cư Trinh,2022,10,4,-0.8660254037844386,0.5000000000000001,19.568620315365383,315169236.7975887,19.67407158576671,19.507490681179018,19.45763044593145,19.54639757095906,19.672967543851158
2022-11-01, Phường Nguyễn Cư Trinh,2022,11,4,-0.5000000000000004,0.8660254037844384,19.54242474651461,307020397.0533088,19.568620315365383,19.67407158576671,19.507490681179018,19.583394194103704,19.64832401212372
2022-12-01, Phường Nguyễn Cư Trinh,2022,12,4,-2.4492935982947064e-16,1.0,19.690716714867655,356098064.1785127,19.54242474651461,19.568620315365383,19.67407158576671,19.595038882548902,19.597471103270383
2023-01-01, Phường Nguyễn Cư Trinh,2023,1,1,0.49999999999999994,0.8660254037844387,19.574644291573417,317073538.763803,19.690716714867655,19.54242474651461,19.568620315365383,19.60058725891588,19.573492414937473
2023-02-01, Phường Nguyễn Cư Trinh,2023,2,1,0.8660254037844386,0.5000000000000001,19.69869170379022,358949296.4649871,19.574644291573417,19.690716714867655,19.54242474651461,19.602595250985228,19.592994722544464
2023-03-01, Phường Nguyễn Cư Trinh,2023,3,1,1.0,6.123233995736766e-17,19.53883049553337,305918869.455523,19.69869170379022,19.574644291573417,19.690716714867655,19.654684236743762,19.62486155964633
2023-04-01, Phường Nguyễn Cư Trinh,2023,4,2,0.8660254037844387,-0.4999999999999998,19.247499398556528,228603448.4243556,19.53883049553337,19.69869170379022,19.574644291573417,19.60405549696567,19.602321377940775
2023-05-01, Phường Nguyễn Cư Trinh,2023,5,2,0.49999999999999994,-0.8660254037844387,19.749586126386994,377690684.543471,19.247499398556528,19.53883049553337,19.69869170379022,19.495007199293372,19.5488012251393
2023-06-01, Phường Nguyễn Cư Trinh,2023,6,2,1.2246467991473532e-16,-1.0,19.70368548309811,360746293.2073921,19.749586126386994,19.247499398556528,19.53883049553337,19.511972006825633,19.5833281217847
2023-07-01, Phường Nguyễn Cư Trinh,2023,7,3,-0.4999999999999997,-0.8660254037844388,19.39976801894238,266202542.55770156,19.70368548309811,19.749586126386994,19.247499398556528,19.566923669347208,19.58548958315644
2023-08-01, Phường Nguyễn Cư Trinh,2023,8,3,-0.8660254037844384,-0.5000000000000004,19.781194228511136,389819444.0629215,19.39976801894238,19.70368548309811,19.749586126386994,19.617679876142493,19.556343537717932
2023-09-01, Phường Nguyễn Cư Trinh,2023,9,3,-1.0,-1.8369701987210297e-16,19.44474093946317,278447735.6181317,19.781194228511136,19.39976801894238,19.70368548309811,19.628215910183872,19.570093958504753
2023-10-01, Phường Nguyễn Cư Trinh,2023,10,4,-0.8660254037844386,0.5000000000000001,21.68636724636091,2619808986.064014,19.44474093946317,19.781194228511136,19.39976801894238,19.54190106230556,19.554412365826384
2023-11-01, Phường Nguyễn Cư Trinh,2023,11,4,-0.5000000000000004,0.8660254037844384,19.88273396359221,431480968.1572508,21.68636724636091,19.44474093946317,19.781194228511136,20.304100804778404,19.96089034046045
2023-12-01, Phường Nguyễn Cư Trinh,2023,12,4,-2.4492935982947064e-16,1.0,22.555808501619083,6249757509.481485,19.88273396359221,21.68636724636091,19.44474093946317,20.33794738313876,19.98308164666132
2024-01-01, Phường Nguyễn Cư Trinh,2024,1,1,0.49999999999999994,0.8660254037844387,19.5255185209858,301873471.09817564,22.555808501619083,19.88273396359221,21.68636724636091,21.3749699038574,20.458435483081484
2024-02-01, Phường Nguyễn Cư Trinh,2024,2,1,0.8660254037844386,0.5000000000000001,19.58807846557892,321361900.67387104,19.5255185209858,22.555808501619083,19.88273396359221,20.65468699539903,20.47939390008872
2024-03-01, Phường Nguyễn Cư Trinh,2024,3,1,1.0,6.123233995736766e-17,19.486254183131507,290250290.58217084,19.58807846557892,19.5255185209858,22.555808501619083,20.556468496061267,20.447207939600016
2024-04-01, Phường Nguyễn Cư Trinh,2024,4,2,0.8660254037844387,-0.4999999999999998,19.708176560510655,362370076.2794271,19.486254183131507,19.58807846557892,19.5255185209858,19.533283723232074,20.454126813544736
2024-05-01, Phường Nguyễn Cư Trinh,2024,5,2,0.49999999999999994,-0.8660254037844387,19.852780561755687,418748290.7765669,19.708176560510655,19.486254183131507,19.58807846557892,19.59416973640703,20.12442836590303
2024-06-01, Phường Nguyễn Cư Trinh,2024,6,2,1.2246467991473532e-16,-1.0,19.749574829731777,377686417.9261172,19.852780561755687,19.708176560510655,19.486254183131507,19.68240376846595,20.119436132263605
2024-07-01, Phường Nguyễn Cư Trinh,2024,7,3,-0.4999999999999997,-0.8660254037844388,19.708765016169423,362583377.75504506,19.749574829731777,19.852780561755687,19.708176560510655,19.770177317332706,19.65173052028239
2024-08-01, Phường Nguyễn Cư Trinh,2024,8,3,-0.8660254037844384,-0.5000000000000004,19.612366308813957,329262645.80988824,19.708765016169423,19.749574829731777,19.852780561755687,19.770373469218963,19.682271602812992
2024-09-01, Phường Nguyễn Cư Trinh,2024,9,3,-1.0,-1.8369701987210297e-16,19.299058105830284,240699085.0823649,19.612366308813957,19.708765016169423,19.749574829731777,19.69023538490505,19.686319576685502
2024-10-01, Phường Nguyễn Cư Trinh,2024,10,4,-0.8660254037844386,0.5000000000000001,19.482558390124805,289179565.3924247,19.299058105830284,19.612366308813957,19.708765016169423,19.540063143604556,19.65512023046863
2024-11-01, Phường Nguyễn Cư Trinh,2024,11,4,-0.5000000000000004,0.8660254037844384,19.51326496931624,298197019.7050433,19.482558390124805,19.299058105830284,19.612366308813957,19.464660934923014,19.61751720207099
2024-12-01, Phường Nguyễn Cư Trinh,2024,12,4,-2.4492935982947064e-16,1.0,19.654414786311577,343402842.32391137,19.51326496931624,19.482558390124805,19.299058105830284,19.431627155090442,19.56093126999775
2025-01-01, Phường Nguyễn Cư Trinh,2025,1,1,0.49999999999999994,0.8660254037844387,18.689065426247044,130785014.00560224,19.654414786311577,19.51326496931624,19.482558390124805,19.55007938191754,19.545071262761045
2025-02-01, Phường Nguyễn Cư Trinh,2025,2,1,0.8660254037844386,0.5000000000000001,20.023524670520402,496713852.3761375,18.689065426247044,19.654414786311577,19.51326496931624,19.285581727291618,19.37512133110732
2025-03-01, Phường Nguyễn Cư Trinh,2025,3,1,1.0,6.123233995736766e-17,18.765521237327427,141176470.5882353,20.023524670520402,18.689065426247044,19.654414786311577,19.455668294359672,19.443647724725057
2025-04-01, Phường Nguyễn Cư Trinh,2025,4,2,0.8660254037844387,-0.4999999999999998,19.509339856133497,297028856.7337343,18.765521237327427,20.023524670520402,18.689065426247044,19.159370444698293,19.354724913307916
2025-05-01, Phường Nguyễn Cư Trinh,2025,5,2,0.49999999999999994,-0.8660254037844387,19.925649545050547,450401309.7833678,19.509339856133497,18.765521237327427,20.023524670520402,19.432795254660444,19.359188490976027
2025-06-01, Phường Nguyễn Cư Trinh,2025,6,2,1.2246467991473532e-16,-1.0,19.67706552347779,351269931.19954777,19.925649545050547,19.509339856133497,18.765521237327427,19.400170212837157,19.427919253598418
2025-07-01, Phường Nguyễn Cư Trinh,2025,7,3,-0.4999999999999997,-0.8660254037844388,20.13682172844557,556301920.1297652,19.67706552347779,19.925649545050547,19.509339856133497,19.70401830822061,19.43169437645945
2025-08-01, Phường Nguyễn Cư Trinh,2025,8,3,-0.8660254037844384,-0.5000000000000004,19.749816822618634,377777826.4126149,20.13682172844557,19.67706552347779,19.925649545050547,19.913178932324637,19.672987093492537
2021-08-01, Phường Nguyễn Thái Bình,2021,8,3,-0.8660254037844384,-0.5000000000000004,20.7227851290427,999519406.61782,20.05404824826384,20.126368352719627,20.09010773508041,20.090174778687956,20.035283297072255
2021-09-01, Phường Nguyễn Thái Bình,2021,9,3,-1.0,-1.8369701987210297e-16,20.12110523261089,547627150.3559126,20.7227851290427,20.05404824826384,20.126368352719627,20.301067243342057,20.148341798465847
2021-10-01, Phường Nguyễn Thái Bình,2021,10,4,-0.8660254037844386,0.5000000000000001,20.045473712872464,507736774.5430369,20.12110523261089,20.7227851290427,20.05404824826384,20.29931286997248,20.17392414002552
2021-11-01, Phường Nguyễn Thái Bình,2021,11,4,-0.5000000000000004,0.8660254037844384,20.226112899441453,608259949.9379879,20.045473712872464,20.12110523261089,20.7227851290427,20.296454691508686,20.193314735098323
2021-12-01, Phường Nguyễn Thái Bình,2021,12,4,-2.4492935982947064e-16,1.0,20.150659976974346,564053676.0308899,20.226112899441453,20.045473712872464,20.12110523261089,20.1308972816416,20.21598226249183
2022-01-01, Phường Nguyễn Thái Bình,2022,1,1,0.49999999999999994,0.8660254037844387,19.805446161555807,399388888.8888889,20.150659976974346,20.226112899441453,20.045473712872464,20.14074886309609,20.220030866534284
2022-02-01, Phường Nguyễn Thái Bình,2022,2,1,0.8660254037844386,0.5000000000000001,20.359787869977772,695254044.601594,19.805446161555807,20.150659976974346,20.226112899441453,20.06073967932387,20.178597185416276
2022-03-01, Phường Nguyễn Thái Bình,2022,3,1,1.0,6.123233995736766e-17,19.9455651518399,459461242.7652333,20.359787869977772,19.805446161555807,20.150659976974346,20.105298002835976,20.11809764223879
2022-04-01, Phường Nguyễn Thái Bình,2022,4,2,0.8660254037844387,-0.4999999999999998,20.244976008049175,619842521.6710423,19.9455651518399,20.359787869977772,19.805446161555807,20.036933061124493,20.088840962110293
2022-05-01, Phường Nguyễn Thái Bình,2022,5,2,0.49999999999999994,-0.8660254037844387,20.315349739734884,665034673.7452945,20.244976008049175,19.9455651518399,20.359787869977772,20.183443009955614,20.122091344639742
2022-06-01, Phường Nguyễn Thái Bình,2022,6,2,1.2246467991473532e-16,-1.0,20.036477210720033,503189405.42785776,20.315349739734884,20.244976008049175,19.9455651518399,20.168630299874653,20.136964151355315
2022-07-01, Phường Nguyễn Thái Bình,2022,7,3,-0.4999999999999997,-0.8660254037844388,20.15153950281514,564549994.0456977,20.036477210720033,20.315349739734884,20.244976008049175,20.198934319501365,20.117933690312928
2022-08-01, Phường Nguyễn Thái Bình,2022,8,3,-0.8660254037844384,-0.5000000000000004,20.12178546503893,547999790.8294384,20.15153950281514,20.036477210720033,20.315349739734884,20.167788817756687,20.175615913856152
2022-09-01, Phường Nguyễn Thái Bình,2022,9,3,-1.0,-1.8369701987210297e-16,20.31652094156501,665814019.8701701,20.12178546503893,20.15153950281514,20.036477210720033,20.103267392858033,20.135948846366343
2022-10-01, Phường Nguyễn Thái Bình,2022,10,4,-0.8660254037844386,0.5000000000000001,20.05293335430685,511538470.84811735,20.31652094156501,20.12178546503893,20.15153950281514,20.196615303139694,20.197774811320528
2022-11-01, Phường Nguyễn Thái Bình,2022,11,4,-0.5000000000000004,0.8660254037844384,20.033241350140578,501563786.2206147,20.05293335430685,20.31652094156501,20.12178546503893,20.163746586970262,20.165767702363475
2022-12-01, Phường Nguyễn Thái Bình,2022,12,4,-2.4492935982947064e-16,1.0,20.241647493736394,617782796.776201,20.033241350140578,20.05293335430685,20.31652094156501,20.134231882004148,20.11874963743109
2023-01-01, Phường Nguyễn Thái Bình,2023,1,1,0.49999999999999994,0.8660254037844387,20.37706485795217,707370305.2465928,20.241647493736394,20.033241350140578,20.05293335430685,20.109274066061275,20.152944684600484
2023-02-01, Phường Nguyễn Thái Bình,2023,2,1,0.8660254037844386,0.5000000000000001,20.25209862272451,624273181.3289635,20.37706485795217,20.241647493736394,20.033241350140578,20.217317900609714,20.19053224378999
2023-03-01, Phường Nguyễn Thái Bình,2023,3,1,1.0,6.123233995736766e-17,20.06334082321677,516890091.6987512,20.25209862272451,20.37706485795217,20.241647493736394,20.290270324804357,20.212251103404252
2023-04-01, Phường Nguyễn Thái Bình,2023,4,2,0.8660254037844387,-0.4999999999999998,19.792640106762203,394306902.4310598,20.06334082321677,20.25209862272451,20.37706485795217,20.23083476796448,20.17005441701288
2023-05-01, Phường Nguyễn Thái Bình,2023,5,2,0.49999999999999994,-0.8660254037844387,19.95558581633372,464088495.0885459,19.792640106762203,20.06334082321677,20.25209862272451,20.03602651756783,20.12667220908877
2023-06-01, Phường Nguyễn Thái Bình,2023,6,2,1.2246467991473532e-16,-1.0,19.3349852361191,249503931.890328,19.95558581633372,19.792640106762203,20.06334082321677,19.937188915437563,20.11372962012096
2023-07-01, Phường Nguyễn Thái Bình,2023,7,3,-0.4999999999999997,-0.8660254037844388,20.23029577626463,610809555.0138026,19.3349852361191,19.95558581633372,19.792640106762203,19.694403719738343,19.96261924385141
2023-08-01, Phường Nguyễn Thái Bình,2023,8,3,-0.8660254037844384,-0.5000000000000004,19.917189340872696,446606896.12141305,20.23029577626463,19.3349852361191,19.95558581633372,19.840288942905815,19.93815773023682
2023-09-01, Phường Nguyễn Thái Bình,2023,9,3,-1.0,-1.8369701987210297e-16,20.045926350864818,507966647.5184593,19.917189340872696,20.23029577626463,19.3349852361191,19.827490117752138,19.882339516594854
2023-10-01, Phường Nguyễn Thái Bình,2023,10,4,-0.8660254037844386,0.5000000000000001,19.945675632146717,459512006.9885878,20.045926350864818,19.917189340872696,20.23029577626463,20.064470489334045,19.879437104536194
2023-11-01, Phường Nguyễn Thái Bình,2023,11,4,-0.5000000000000004,0.8660254037844384,20.210254390889258,598689937.9272531,19.945675632146717,20.045926350864818,19.917189340872696,19.96959710796141,19.904943025433614
2023-12-01, Phường Nguyễn Thái Bình,2023,12,4,-2.4492935982947064e-16,1.0,19.97837028799052,474783888.0229852,20.210254390889258,19.945675632146717,20.045926350864818,20.067285457966932,19.947387787859537
2024-01-01, Phường Nguyễn Thái Bình,2024,1,1,0.49999999999999994,0.8660254037844387,19.696311399891595,358095904.1223154,19.97837028799052,20.210254390889258,19.945675632146717,20.044766770342164,20.054618629838107
2024-03-01, Phường Nguyễn Thái Bình,2024,3,1,1.0,6.123233995736766e-17,20.434860666133424,749457871.2585591,19.696311399891595,19.97837028799052,20.210254390889258,19.96164535959046,19.965621233775934
2024-04-01, Phường Nguyễn Thái Bình,2024,4,2,0.8660254037844387,-0.4999999999999998,20.297343256568023,653166907.0981252,20.434860666133424,19.696311399891595,19.97837028799052,20.03651411800518,20.051899787986056
2024-05-01, Phường Nguyễn Thái Bình,2024,5,2,0.49999999999999994,-0.8660254037844387,20.262439979544553,630762509.45685,20.297343256568023,20.434860666133424,19.696311399891595,20.14283844086435,20.093802605603255
2024-06-01, Phường Nguyễn Thái Bình,2024,6,2,1.2246467991473532e-16,-1.0,20.223796913457395,606852858.4479818,20.262439979544553,20.297343256568023,20.434860666133424,20.331547967415332,20.146596663502894
2024-07-01, Phường Nguyễn Thái Bình,2024,7,3,-0.4999999999999997,-0.8660254037844388,19.697558983692222,358542937.57047784,20.223796913457395,20.262439979544553,20.297343256568023,20.26119338318999,20.148853750597585
2024-08-01, Phường Nguyễn Thái Bình,2024,8,3,-0.8660254037844384,-0.5000000000000004,20.06640155835552,518474578.9793245,19.697558983692222,20.223796913457395,20.262439979544553,20.061265292231386,20.102051866547868
2024-09-01, Phường Nguyễn Thái Bình,2024,9,3,-1.0,-1.8369701987210297e-16,19.11382792951231,200000000.0,20.06640155835552,19.697558983692222,20.223796913457395,19.995919151835043,20.16373355962519
2024-10-01, Phường Nguyễn Thái Bình,2024,10,4,-0.8660254037844386,0.5000000000000001,20.592512826395026,877434463.6844637,19.11382792951231,20.06640155835552,19.697558983692222,19.62592949052002,19.943561436855003
2024-11-01, Phường Nguyễn Thái Bình,2024,11,4,-0.5000000000000004,0.8660254037844384,20.161244381684533,570055555.5555556,20.592512826395026,19.11382792951231,20.06640155835552,19.92424743808762,19.992756365159504
2024-12-01, Phường Nguyễn Thái Bình,2024,12,4,-2.4492935982947064e-16,1.0,20.25634136405607,626927437.6417233,20.161244381684533,20.592512826395026,19.11382792951231,19.955861712530623,19.975890432182833
2025-02-01, Phường Nguyễn Thái Bình,2025,2,1,0.8660254037844386,0.5000000000000001,20.743229282173278,1020164046.479836,20.25634136405607,20.161244381684533,20.592512826395026,20.336699524045212,19.981314507282615
2025-03-01, Phường Nguyễn Thái Bình,2025,3,1,1.0,6.123233995736766e-17,20.425071823002938,742157335.9073359,20.743229282173278,20.25634136405607,20.161244381684533,20.38693834263796,20.15559289036279
2025-04-01, Phường Nguyễn Thái Bình,2025,4,2,0.8660254037844387,-0.4999999999999998,19.967923381140473,469849683.42400265,20.425071823002938,20.743229282173278,20.25634136405607,20.474880823077427,20.215371267804027
2025-05-01, Phường Nguyễn Thái Bình,2025,5,2,0.49999999999999994,-0.8660254037844387,20.04216381100271,506058993.8168418,19.967923381140473,20.425071823002938,20.743229282173278,20.378741495438895,20.35772050974205
2025-06-01, Phường Nguyễn Thái Bình,2025,6,2,1.2246467991473532e-16,-1.0,19.882072526170624,431195664.863088,20.04216381100271,19.967923381140473,20.425071823002938,20.145053005048705,20.265995673843335
2025-07-01, Phường Nguyễn Thái Bình,2025,7,3,-0.4999999999999997,-0.8660254037844388,20.511116465220137,808843869.1374549,19.882072526170624,20.04216381100271,19.967923381140473,19.964053239437934,20.219467031257683
2025-08-01, Phường Nguyễn Thái Bình,2025,8,3,-0.8660254037844384,-0.5000000000000004,20.201078718365608,593221680.9378358,20.511116465220137,19.882072526170624,20.04216381100271,20.14511760079782,20.26192954811836
2021-07-01, Phường Phạm Ngũ Lão,2021,7,3,-0.4999999999999997,-0.8660254037844388,20.032454585463565,501169328.7425127,20.086179935834792,19.944136471216613,19.86630607982185,19.965540828957753,19.93745165264016
2021-08-01, Phường Phạm Ngũ Lão,2021,8,3,-0.8660254037844384,-0.5000000000000004,20.560226139468476,849557461.4565561,20.032454585463565,20.086179935834792,19.944136471216613,20.020923664171658,19.938219936232397
2021-09-01, Phường Phạm Ngũ Lão,2021,9,3,-1.0,-1.8369701987210297e-16,20.30192613991358,656167164.5068172,20.560226139468476,20.032454585463565,20.086179935834792,20.226286886922278,20.088966961851067
2021-10-01, Phường Phạm Ngũ Lão,2021,10,4,-0.8660254037844386,0.5000000000000001,19.937683497570212,455854161.6474813,20.30192613991358,20.560226139468476,20.032454585463565,20.298202288281875,20.131871558619814
2021-11-01, Phường Phạm Ngũ Lão,2021,11,4,-0.5000000000000004,0.8660254037844384,19.75654895545012,380329656.9207717,19.937683497570212,20.30192613991358,20.560226139468476,20.266611925650757,20.143767794911206
2021-12-01, Phường Phạm Ngũ Lão,2021,12,4,-2.4492935982947064e-16,1.0,20.14203577497498,559210079.2809986,19.75654895545012,19.937683497570212,20.30192613991358,19.998719530977972,20.112503208950127
2022-01-01, Phường Phạm Ngũ Lão,2022,1,1,0.49999999999999994,0.8660254037844387,19.610750146875407,328730933.83439183,20.14203577497498,19.75654895545012,19.937683497570212,19.945422742665105,20.12181251547349
2022-02-01, Phường Phạm Ngũ Lão,2022,2,1,0.8660254037844386,0.5000000000000001,20.153568851086963,565696825.8695133,19.610750146875407,20.14203577497498,19.75654895545012,19.836444959100167,20.05152844237546
2022-03-01, Phường Phạm Ngũ Lão,2022,3,1,1.0,6.123233995736766e-17,19.917064115570962,446550973.13952464,20.153568851086963,19.610750146875407,20.14203577497498,19.96878492431245,19.98375222764521
2022-04-01, Phường Phạm Ngũ Lão,2022,4,2,0.8660254037844387,-0.4999999999999998,20.09576293725241,533923397.029899,19.917064115570962,20.153568851086963,19.610750146875407,19.893794371177776,19.919608556921442
2022-05-01, Phường Phạm Ngũ Lão,2022,5,2,0.49999999999999994,-0.8660254037844387,19.982676819861258,476832969.0222008,20.09576293725241,19.917064115570962,20.153568851086963,20.055465301303446,19.945955130201806
2022-06-01, Phường Phạm Ngũ Lão,2022,6,2,1.2246467991473532e-16,-1.0,19.893612109161023,436200303.21873146,19.982676819861258,20.09576293725241,19.917064115570962,19.998501290894875,19.983643107603662
2022-07-01, Phường Phạm Ngũ Lão,2022,7,3,-0.4999999999999997,-0.8660254037844388,19.86664020454254,424592397.5854911,19.893612109161023,19.982676819861258,20.09576293725241,19.9906839554249,19.942239163301338
2022-08-01, Phường Phạm Ngũ Lão,2022,8,3,-0.8660254037844384,-0.5000000000000004,20.05779501111798,514031450.4392607,19.86664020454254,19.893612109161023,19.982676819861258,19.91430971118827,19.984887506245858
2022-09-01, Phường Phạm Ngũ Lão,2022,9,3,-1.0,-1.8369701987210297e-16,19.982276395451112,476642071.6839685,20.05779501111798,19.86664020454254,19.893612109161023,19.93934910827385,19.968925199584362
2022-10-01, Phường Phạm Ngũ Lão,2022,10,4,-0.8660254037844386,0.5000000000000001,19.92837841976877,451632077.07452345,19.982276395451112,20.05779501111798,19.86664020454254,19.968903870370543,19.979793912897723
2022-11-01, Phường Phạm Ngũ Lão,2022,11,4,-0.5000000000000004,0.8660254037844384,20.02731395348021,498599612.2991925,19.92837841976877,19.982276395451112,20.05779501111798,19.989483275445956,19.951896493317115
2022-12-01, Phường Phạm Ngũ Lão,2022,12,4,-2.4492935982947064e-16,1.0,19.954684396211306,463670344.8724152,20.02731395348021,19.92837841976877,19.982276395451112,19.97932292290003,19.95933601558694
2023-01-01, Phường Phạm Ngũ Lão,2023,1,1,0.49999999999999994,0.8660254037844387,20.16173592776952,570335833.0116054,19.954684396211306,20.02731395348021,19.92837841976877,19.970125589820096,19.96951473009532
2023-02-01, Phường Phạm Ngũ Lão,2023,2,1,0.8660254037844386,0.5000000000000001,20.28743193934018,646725138.6081592,20.16173592776952,19.954684396211306,20.02731395348021,20.047911425820345,20.01869735063315
2023-03-01, Phường Phạm Ngũ Lão,2023,3,1,1.0,6.123233995736766e-17,19.65691460483291,344262360.9846642,20.28743193934018,20.16173592776952,19.954684396211306,20.134617421107002,20.056970172003517
2023-04-01, Phường Phạm Ngũ Lão,2023,4,2,0.8660254037844387,-0.4999999999999998,19.735373914286495,372360828.6465334,19.65691460483291,20.28743193934018,20.16173592776952,20.03536082398087,20.002743206900483
2023-05-01, Phường Phạm Ngũ Lão,2023,5,2,0.49999999999999994,-0.8660254037844387,20.202079755705597,593815815.3180827,19.735373914286495,19.65691460483291,20.28743193934018,19.89324015281986,19.970575789320105
2023-06-01, Phường Phạm Ngũ Lão,2023,6,2,1.2246467991473532e-16,-1.0,19.14240957377722,205798803.8020653,20.202079755705597,19.735373914286495,19.65691460483291,19.864789424941666,19.999703423024336
2023-07-01, Phường Phạm Ngũ Lão,2023,7,3,-0.4999999999999997,-0.8660254037844388,19.790466980119795,393450953.9729771,19.14240957377722,20.202079755705597,19.735373914286495,19.693287747923105,19.864324285951987
